,ID,acceleration,sprint_speed,sho,heading_accuracy,pas,ball_control,dribbling,agility,def,composure,stamina,strength,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,jumping
1178,168444,79,75,77,70,71,80,75,76,35,75,76,82,9,6,10,8,9,91
1179,234236,75,77,75,74,69,80,80,83,26,79,68,71,11,15,8,9,14,69
1180,220925,79,77,71,44,70,79,80,85,53,73,95,58,13,6,13,11,10,62
1181,199422,65,62,66,27,76,82,70,74,66,72,73,69,11,11,14,10,7,56
1182,160766,77,78,74,60,71,86,86,79,26,74,69,63,3,7,3,7,3,69
1183,169214,92,91,74,67,68,77,80,88,33,71,89,62,13,11,10,13,15,67
1184,201215,86,84,70,40,76,80,82,79,42,78,76,47,15,13,12,9,9,81
1185,203263,40,51,37,77,56,64,64,38,77,71,72,90,14,16,9,14,9,71
1186,219391,65,68,61,58,69,73,70,67,77,74,86,73,10,12,7,12,11,69
1187,184575,88,89,75,53,73,77,77,90,35,75,75,58,11,12,9,16,9,61
1188,169216,84,82,72,75,60,75,73,73,37,70,80,78,11,13,10,11,10,93
1189,204289,82,77,77,67,57,77,76,73,27,70,64,64,7,11,14,10,15,62
1190,161793,41,44,76,85,61,77,71,68,47,75,36,81,14,8,11,6,16,76
1191,177666,77,79,73,77,70,70,74,69,41,75,86,75,15,10,12,6,14,90
1192,177922,89,81,72,69,72,74,78,80,34,68,66,66,16,10,15,14,11,62
1193,229636,74,76,76,74,70,82,78,74,41,78,72,75,7,15,10,10,12,70
1194,236295,65,70,33,73,61,75,71,60,78,68,70,63,11,14,10,12,12,61
1195,160009,58,62,74,7,70,20,18,66,60,45,23,60,77,74,70,77,75,60
1196,176137,62,59,79,72,71,73,68,74,42,75,85,60,11,8,13,9,13,71
1197,139274,34,44,27,74,39,58,54,30,79,75,52,91,10,9,5,12,12,72
1198,187659,53,65,55,78,67,73,71,62,76,74,75,84,15,9,12,11,10,75
1199,213516,78,76,71,51,71,80,80,85,29,68,76,34,7,9,10,8,13,62
1200,160012,31,33,77,8,76,21,8,42,32,66,23,84,71,77,76,72,77,69
1201,160013,55,50,77,45,77,23,25,60,52,32,43,78,76,77,77,76,74,69
1202,189709,34,53,48,76,59,62,50,40,77,67,68,89,15,10,8,8,11,62
1203,200206,79,77,75,48,73,76,80,81,30,76,73,38,13,8,6,9,10,61
1204,229391,52,57,49,70,62,72,67,51,74,81,82,86,14,10,8,7,7,84
1205,216336,49,40,74,15,75,17,20,34,44,27,27,71,79,74,75,69,83,53
1206,177937,61,65,34,68,51,65,61,69,75,76,68,83,8,8,13,14,14,69
1207,229906,93,91,70,57,71,78,80,86,23,68,71,56,12,13,6,15,14,86
1208,45842,45,50,43,80,54,56,47,34,75,66,62,90,9,12,16,14,11,68
1209,52498,44,32,65,65,75,74,65,65,73,75,76,75,12,14,16,11,13,75
1210,204307,78,69,48,46,67,76,76,77,74,74,77,59,12,13,14,10,12,75
1211,195859,83,82,74,71,64,76,77,77,35,70,75,73,10,13,12,16,6,81
1212,200469,74,73,67,45,75,79,78,78,65,70,86,59,9,8,11,16,14,66
1213,207894,54,67,49,69,64,58,61,51,77,73,79,78,11,8,8,16,12,70
1214,236311,73,75,67,47,77,78,80,63,43,73,65,61,6,15,12,13,12,48
1215,214040,85,90,54,69,58,73,78,82,70,68,90,81,7,15,13,9,7,84
1216,192537,85,84,72,47,72,75,81,84,32,78,91,36,9,15,12,11,7,73
1217,186650,76,64,79,75,64,75,78,84,34,74,66,57,10,9,8,8,11,75
1218,210972,78,74,45,63,65,73,71,74,73,64,89,66,14,7,14,12,13,68
1219,183580,58,63,76,82,57,69,63,64,34,82,68,75,11,7,15,13,7,66
1220,148253,92,87,59,58,68,68,64,75,72,74,80,60,12,9,15,12,15,70
1221,215069,55,43,73,12,69,23,20,43,48,49,31,59,76,73,69,78,83,67
1222,189725,64,70,69,48,75,77,74,72,58,69,73,58,15,11,9,12,13,62
1223,138782,53,46,66,83,74,75,65,62,80,83,74,71,10,16,7,10,9,70
1224,226592,81,83,69,59,74,78,76,76,63,75,73,64,7,16,9,14,15,62
1225,205601,94,90,67,50,70,76,79,89,35,64,75,46,13,12,12,10,9,68
1226,160033,78,79,53,69,70,72,73,83,75,69,86,68,16,15,15,7,7,71
1227,195361,69,75,53,60,69,75,68,68,73,81,77,69,10,8,7,12,16,73
1228,179746,57,59,77,81,64,77,71,53,43,75,79,86,13,14,9,9,7,86
1229,185122,41,39,78,23,75,23,19,42,40,43,35,68,74,78,75,70,79,66
1230,187939,79,77,76,63,71,78,78,82,33,70,74,62,7,10,8,15,10,58
1231,190756,46,55,42,74,53,61,56,49,75,68,61,90,14,12,13,16,9,66
1232,178213,62,55,70,70,70,77,76,48,74,77,85,77,12,11,11,14,12,74
1233,223273,62,66,70,65,73,79,77,69,69,74,78,78,11,13,13,13,14,69
1234,184873,55,60,32,75,58,68,35,62,76,71,75,84,6,10,16,6,15,72
1235,189225,80,77,74,66,64,76,74,79,38,80,73,76,16,16,15,15,8,70
1236,224811,61,78,53,74,52,63,38,48,77,68,79,88,15,14,10,13,11,58
1237,189484,73,78,58,65,70,74,74,66,74,74,76,74,15,10,15,14,8,74
1238,205869,87,86,68,49,71,75,80,84,32,68,68,50,10,11,16,10,12,73
1239,174381,60,53,70,70,77,76,69,79,63,80,75,62,9,13,6,16,15,65
1240,190765,65,67,70,53,79,76,74,69,62,71,90,74,8,15,15,16,11,72
1241,137262,55,53,77,86,66,70,65,39,44,78,66,81,6,7,5,11,12,80
1242,138798,29,32,71,13,78,35,11,56,31,43,43,72,74,71,78,76,79,68
1243,196142,56,53,69,53,78,79,73,83,36,72,66,59,16,14,12,8,7,54
1244,152879,45,47,66,62,75,76,74,65,70,77,83,72,7,6,14,16,11,59
1245,221743,91,92,71,46,68,77,80,84,32,70,72,60,7,6,11,14,12,48
1246,210736,78,79,59,59,66,79,76,79,68,73,78,53,8,15,8,7,14,67
1247,186672,62,63,56,73,67,70,69,60,78,80,79,76,7,16,6,10,14,77
1248,197937,68,71,47,74,52,61,42,48,75,51,68,86,12,13,9,6,10,75
1249,139313,63,62,69,76,77,75,70,66,76,70,79,75,14,12,15,16,13,76
1250,227633,85,83,66,56,70,76,78,84,49,74,86,64,7,10,15,12,12,52
1251,183346,64,67,73,71,76,75,70,73,70,75,85,72,12,15,8,11,14,67
1252,160051,63,59,39,74,52,64,48,56,76,68,80,88,13,16,11,6,9,54
1253,196147,77,73,72,80,71,76,76,70,42,75,77,75,7,13,12,15,15,82
1254,207412,66,63,80,41,81,77,76,65,42,77,80,65,13,10,14,10,9,54
1255,166708,82,81,70,57,73,76,77,76,33,73,58,72,9,11,15,13,12,57
1256,208949,87,88,71,43,71,76,75,83,40,68,80,61,11,10,10,15,9,61
1257,230453,58,70,53,60,63,70,50,77,72,80,88,80,7,12,10,16,9,81
1258,160310,60,71,51,63,63,74,63,58,78,74,76,81,9,11,9,15,11,77
1259,212023,66,67,77,71,66,74,69,61,39,71,73,76,16,11,15,12,16,72
1260,139064,66,47,60,65,71,74,65,75,76,73,73,71,16,9,10,14,12,77
1261,181560,65,71,35,75,52,65,60,62,75,63,73,78,9,13,9,6,10,81
1262,190520,65,64,41,66,64,69,63,68,81,83,77,71,11,6,7,6,13,84
1263,199737,78,82,79,66,73,78,78,73,30,76,54,68,13,12,11,9,11,64
1264,138810,68,61,76,56,75,80,77,71,33,68,35,67,9,11,9,16,12,39
1265,193338,73,77,74,76,59,76,74,73,24,76,68,68,6,14,15,9,11,82
1266,206651,70,64,76,52,75,76,72,65,56,75,86,71,7,8,15,8,14,64
1267,200765,65,71,50,67,64,78,71,76,76,76,69,75,14,7,13,7,12,82
1268,220477,59,64,32,74,40,60,36,59,78,73,68,75,14,9,6,9,5,71
1269,135742,55,63,34,80,61,63,48,59,75,74,67,81,16,8,13,10,13,78
1270,147006,69,67,73,55,72,80,82,72,42,81,57,55,8,6,16,8,13,69
1271,172862,67,64,49,77,67,72,68,66,76,73,68,76,11,9,14,15,7,78
1272,183870,83,77,68,60,72,82,80,84,34,76,77,60,9,16,8,9,16,62
1273,199487,40,45,37,73,60,64,54,52,74,69,75,85,8,12,11,6,9,62
1274,215103,86,81,72,35,68,77,75,87,39,53,77,59,9,10,9,8,11,65
1275,219455,73,75,73,80,61,75,74,73,39,73,75,70,11,12,8,8,6,82
1276,205632,77,78,70,73,74,79,79,77,48,70,67,78,11,8,15,12,7,69
1277,219712,70,60,54,57,67,69,63,76,75,69,76,66,9,14,12,14,15,72
1278,169792,76,78,75,76,68,75,77,75,32,75,76,71,12,12,16,14,9,81
1279,202562,87,86,62,67,71,74,75,75,72,72,80,76,9,7,13,8,15,73
1280,215107,92,92,76,60,65,78,79,91,36,69,79,50,13,8,8,10,12,54
1281,216388,89,89,69,53,65,79,84,90,22,70,70,57,10,9,12,7,7,64
1282,230212,55,58,48,76,58,52,44,49,76,70,62,81,9,14,13,8,10,88
1283,224069,77,72,75,68,64,73,78,76,21,71,67,75,10,12,12,8,14,68
1284,204102,73,68,69,56,76,78,79,74,66,78,85,69,16,10,8,16,9,43
1285,181318,55,54,66,60,75,80,76,65,64,75,77,75,5,5,5,5,5,66
1286,177481,77,84,49,66,68,69,64,66,74,71,91,73,12,13,10,14,16,67
1287,226378,69,68,75,75,54,76,68,65,28,70,68,84,16,14,15,14,15,63
1288,178250,55,59,66,72,68,76,63,64,73,73,78,87,8,8,9,13,16,80
1289,226379,37,39,71,15,62,16,13,30,38,23,35,72,72,71,62,82,78,53
1290,183883,78,77,72,39,73,76,78,80,36,74,85,60,9,16,13,6,6,52
1291,185163,62,62,44,76,46,54,50,58,77,74,65,83,5,5,5,5,5,79
1292,202316,75,79,60,73,69,72,71,54,74,68,82,81,12,7,8,11,12,69
1293,202828,67,68,68,60,76,78,78,76,66,67,78,72,5,13,14,8,13,68
1294,230988,69,74,68,43,74,75,76,78,43,73,69,59,13,7,11,5,11,55
1295,201549,73,75,76,71,59,72,67,68,24,73,75,80,13,6,13,11,10,73
1296,202061,68,68,69,71,74,76,71,65,73,76,78,86,14,13,10,11,6,67
1297,214605,66,63,46,51,66,69,51,66,72,62,90,85,7,14,8,8,13,53
1298,229453,83,86,69,60,67,80,83,80,37,71,75,67,5,6,14,7,13,52
1299,204366,76,82,75,66,69,72,73,69,36,76,72,82,10,7,8,13,10,58
1300,219470,54,60,71,88,69,77,66,48,78,55,90,93,8,13,14,15,8,80
1301,232270,82,85,62,73,66,64,65,73,74,69,67,79,11,8,8,7,11,76
1302,204367,44,42,78,18,65,23,11,43,43,52,35,55,73,78,65,73,77,70
1303,205391,66,69,54,75,70,76,72,67,73,71,83,85,13,7,7,13,11,72
1304,158543,69,72,74,74,66,75,72,77,38,80,78,77,14,15,9,7,10,81
1305,163407,50,55,53,75,65,70,61,63,76,75,67,78,6,10,14,10,16,69
1306,170320,71,75,57,79,66,73,71,68,75,70,75,78,15,11,10,14,14,78
1307,230481,88,73,76,64,75,72,73,78,40,80,80,70,12,12,13,15,13,64
1308,186961,77,75,70,77,56,76,69,78,22,77,72,78,15,15,10,13,5,90
1309,223058,75,78,69,51,73,79,78,80,73,64,79,59,15,16,13,7,8,60
1310,207444,95,95,65,65,67,76,78,85,42,69,78,66,8,15,16,11,10,68
1311,209236,62,67,63,63,72,76,64,72,72,72,65,75,9,7,12,12,10,74
1312,152916,68,72,69,57,78,79,75,70,49,83,79,75,8,6,8,9,16,67
1313,183892,74,75,54,75,64,70,53,55,75,73,79,82,12,16,10,12,6,76
1314,186452,63,60,78,82,73,78,73,67,58,79,80,74,10,11,14,16,10,80
1315,186197,84,75,69,67,74,81,80,86,38,72,59,65,7,12,7,14,13,81
1316,230230,52,63,50,73,61,55,45,38,75,75,68,83,7,15,13,7,11,81
1317,212823,78,78,76,72,68,80,78,88,29,72,66,55,10,7,9,9,9,76
1318,166744,38,33,75,16,73,22,12,28,35,54,32,73,75,75,73,76,74,52
1319,186200,77,77,74,75,70,75,77,78,28,74,73,66,11,6,8,12,6,71
1320,186456,40,47,57,74,74,74,69,62,77,80,72,75,6,15,10,7,6,80
1321,194904,42,41,74,11,69,20,11,34,41,32,25,65,75,74,69,75,77,68
1322,183129,56,66,52,79,55,60,53,59,77,71,70,76,14,7,12,14,12,73
1323,205402,90,84,70,66,69,77,81,92,30,70,71,37,15,12,9,11,9,67
1324,230234,69,68,57,56,72,77,75,78,72,68,88,71,9,9,14,15,8,67
1325,173146,67,65,66,48,80,79,71,73,62,73,68,64,11,9,7,12,11,49
1326,188506,76,76,71,73,67,78,76,78,29,78,74,78,6,6,6,5,5,76
1327,189018,83,91,51,61,67,71,73,88,71,65,87,75,8,8,14,6,6,85
1328,19292,30,32,47,80,53,53,38,28,77,63,67,87,15,12,10,15,11,59
1329,202078,85,88,68,58,69,78,79,89,45,80,79,67,6,8,12,7,13,72
1330,188768,71,63,49,64,64,72,68,81,76,75,81,73,14,11,13,15,11,80
1331,47201,48,46,75,14,73,32,11,58,47,58,27,61,77,75,73,76,78,75
1332,188770,75,76,76,60,71,77,80,79,39,71,75,71,13,14,8,15,16,64
1333,171875,80,80,74,62,77,78,82,77,69,77,84,66,11,12,10,7,13,78
1334,189795,76,76,76,73,66,72,75,75,44,76,76,83,14,9,6,15,12,74
1335,206436,74,74,72,64,73,77,79,77,46,75,68,58,6,9,14,13,9,79
1336,160101,58,70,53,60,63,70,50,77,72,80,88,80,7,12,10,16,9,81
1337,182629,47,34,69,22,79,18,14,69,40,23,40,52,79,69,79,75,75,67
1338,192613,48,42,76,16,67,22,15,33,45,65,31,78,73,76,67,78,77,34
1339,211302,82,85,73,78,58,77,75,85,24,72,74,61,9,15,15,11,12,78
1340,230502,73,78,76,77,61,75,76,62,33,65,61,69,8,14,12,16,12,55
1341,192358,41,35,72,20,66,33,19,31,38,50,30,69,76,72,66,74,79,63
1342,179560,80,88,72,47,71,80,80,80,32,70,68,60,13,15,8,13,16,56
1343,161644,68,74,46,80,57,61,46,66,75,73,66,76,10,16,16,14,13,86
1344,178284,79,74,72,42,73,75,76,83,42,74,70,61,6,13,9,11,13,47
1345,176237,68,75,75,76,64,70,70,69,35,71,77,90,16,9,14,12,12,75
1346,189805,50,59,74,90,68,73,64,60,41,72,75,79,16,10,8,8,11,80
1347,203886,79,75,65,33,73,75,77,77,63,74,82,63,8,11,14,16,12,68
1348,226414,88,88,70,59,70,77,79,82,41,69,60,62,12,6,15,7,7,60
1349,197231,73,78,76,74,55,76,72,71,28,70,69,80,12,6,10,8,14,76
1350,230767,79,78,72,64,69,77,78,78,70,67,86,77,5,12,6,13,14,79
1351,190576,51,54,32,71,57,61,22,70,77,70,80,80,9,13,9,6,6,72
1352,208498,78,81,71,75,66,78,78,80,35,48,81,77,13,12,10,15,11,86
1353,230258,78,81,50,56,71,71,77,72,73,68,91,68,15,14,14,10,9,43
1354,165490,69,74,64,60,74,78,78,69,70,77,77,72,5,14,15,10,8,55
1355,171378,87,81,64,68,69,71,68,72,73,75,90,67,7,10,14,12,8,82
1356,224883,75,74,74,84,61,72,64,63,44,67,72,87,14,15,6,12,15,82
1357,189043,85,85,60,68,71,71,74,77,72,68,85,62,9,11,16,14,6,76
1358,207732,79,82,75,69,61,76,73,79,30,70,75,72,15,13,15,14,8,75
1359,224116,63,58,75,83,53,76,74,53,31,68,66,83,15,7,12,7,9,74
1360,177525,76,79,66,47,73,79,82,77,52,76,67,76,6,8,8,15,13,74
1361,142966,71,71,71,56,77,78,77,82,52,72,68,62,10,8,11,14,13,54
1362,209782,76,77,73,42,72,81,86,83,40,74,75,64,14,12,15,10,7,50
1363,198264,82,81,72,69,74,78,78,83,26,72,70,59,6,12,6,11,8,76
1364,146296,58,55,71,12,68,18,14,57,56,52,43,74,80,71,68,72,79,77
1365,225144,79,77,74,49,69,76,76,75,32,74,67,41,6,13,13,15,11,45
1366,177528,68,69,73,80,58,74,68,72,29,78,68,78,4,4,4,5,4,85
1367,215930,75,69,51,74,58,68,60,67,76,67,72,76,15,13,10,10,12,81
1368,192122,73,76,52,71,67,76,65,69,76,71,75,64,8,8,12,13,12,69
1369,177019,65,58,37,72,61,70,61,65,80,72,68,68,13,9,12,13,7,86
1370,197756,75,77,74,76,70,78,80,79,37,70,74,74,6,8,7,16,8,72
1371,137854,49,39,76,21,66,20,21,59,44,65,39,63,78,76,66,75,78,75
1372,212350,80,78,76,70,62,76,76,69,25,78,73,78,7,6,8,14,16,71
1373,160126,88,73,76,64,75,72,73,78,40,80,80,70,12,12,13,15,13,64
1374,110974,54,55,79,14,66,15,12,51,55,50,41,68,78,79,66,78,73,60
1375,203903,79,83,67,53,71,82,84,90,37,68,71,59,14,8,8,15,6,55
1376,225663,80,83,69,38,72,79,85,75,65,67,78,54,12,14,14,10,16,63
1377,230271,86,78,64,44,70,73,75,89,26,76,67,48,9,7,8,14,10,44
1378,193152,45,34,83,14,66,12,19,54,39,15,42,80,76,83,66,75,73,62
1379,183937,78,79,64,69,71,76,75,74,73,72,74,74,11,15,7,6,7,83
1380,216706,80,75,60,52,70,72,65,77,71,75,87,82,11,14,14,8,14,73
1381,164994,76,76,70,48,74,77,77,77,58,82,75,72,14,8,9,13,15,64
1382,178051,55,63,52,68,68,72,65,58,73,72,89,80,7,11,9,12,9,67
1383,194947,32,34,46,80,56,53,44,34,77,68,64,90,13,15,7,14,14,78
1384,201860,58,60,37,74,50,58,35,55,77,63,60,83,11,11,15,15,12,65
1385,202884,81,83,63,62,71,80,81,74,65,74,90,76,11,13,12,15,14,76
1386,203910,78,73,72,59,72,77,82,91,31,73,73,59,14,14,8,11,8,74
1387,190854,75,74,39,42,66,76,73,73,73,73,78,66,12,12,15,9,10,64
1388,220295,86,85,76,74,66,72,75,76,43,75,85,68,9,12,16,9,8,90
1389,169607,66,65,57,66,67,72,64,64,75,67,79,78,11,9,15,14,15,65
1390,208520,75,77,48,70,65,63,64,71,75,68,86,74,13,8,11,10,9,75
1391,182152,74,73,76,66,73,78,80,77,56,72,74,64,11,14,10,15,9,77
1392,192904,49,65,27,79,61,67,55,55,75,68,72,82,9,13,8,13,6,79
1393,168585,30,44,57,71,57,64,52,29,78,72,58,92,11,9,8,11,7,50
1394,176009,64,65,64,52,77,78,73,76,67,76,68,56,10,14,15,14,7,62
1395,224394,79,76,73,69,71,78,80,83,44,80,84,65,9,15,7,13,9,74
1396,213899,67,73,40,75,58,70,65,60,75,73,74,84,9,14,11,12,10,70
1397,193420,75,68,47,54,70,76,75,79,73,71,88,65,15,11,9,15,12,85
1398,215181,81,86,50,58,64,70,68,73,74,72,83,68,10,13,9,5,8,81
1399,188045,91,89,69,75,69,70,72,85,34,66,79,70,7,6,12,10,11,75
1400,212878,68,64,77,77,59,75,68,62,34,72,69,88,13,8,9,10,15,79
1401,213134,82,88,67,54,70,80,82,75,48,69,75,74,10,16,13,15,9,66
1402,221838,75,72,74,54,77,78,77,77,50,67,77,65,10,11,10,9,12,63
1403,212623,77,78,75,59,67,77,78,75,52,69,74,67,9,8,14,8,15,72
1404,137361,66,66,71,90,56,74,67,72,26,78,56,66,5,5,5,5,3,93
1405,160145,73,78,76,77,61,75,76,62,33,65,61,69,8,14,12,16,12,55
1406,204691,76,70,71,49,76,78,74,94,64,73,73,58,16,13,14,12,7,53
1407,183187,69,66,71,54,74,80,78,78,38,73,68,62,7,8,7,10,7,72
1408,216468,69,72,73,52,75,79,80,78,40,68,66,35,8,6,12,14,6,61
1409,173204,72,78,58,70,69,73,73,70,76,76,75,76,6,11,11,14,5,75
1410,190868,71,65,50,72,70,72,68,69,76,70,71,78,9,6,6,9,11,72
1411,199829,44,58,61,59,74,72,64,55,71,72,78,77,8,8,6,16,13,78
1412,222357,79,83,71,68,67,81,78,77,33,76,76,83,13,6,7,7,12,73
1413,199574,40,38,74,11,67,16,10,32,39,21,34,72,75,74,67,76,81,57
1414,211862,69,79,77,71,68,64,68,62,53,68,87,81,14,14,13,15,11,82
1415,208535,73,76,63,68,72,77,71,73,74,74,83,74,9,8,8,6,8,78
1416,210583,75,66,72,47,74,78,76,84,54,65,74,59,7,14,9,16,7,52
1417,182168,39,47,32,75,57,67,58,44,78,69,67,82,12,15,11,12,15,74
1418,187800,80,75,59,52,75,75,76,85,71,74,84,68,7,8,7,7,7,61
1419,212889,64,53,36,72,51,68,65,68,76,72,74,77,16,11,11,13,16,78
1420,225945,70,70,57,63,69,74,70,60,76,75,75,74,8,12,14,8,12,74
1421,186521,51,57,44,77,59,63,40,53,75,70,60,84,11,15,12,9,12,75
1422,165531,91,89,73,71,70,75,75,83,47,75,75,70,14,11,8,11,12,68
1423,194203,69,71,38,68,59,68,62,66,77,67,72,78,8,12,15,12,5,74
1424,201884,83,79,71,59,75,75,76,77,65,74,77,69,12,8,13,7,7,75
1425,212125,89,91,65,58,68,81,83,88,41,76,61,55,8,9,15,6,7,66
1426,182941,67,64,52,81,53,62,50,60,74,71,64,80,15,12,13,9,6,92
1427,193440,67,73,49,72,61,67,63,65,76,68,86,74,8,9,11,7,11,76
1428,152993,53,41,55,84,53,62,31,30,76,73,61,90,13,6,16,14,10,68
1429,182179,64,67,31,74,37,47,46,49,77,68,68,92,6,5,5,11,7,84
1430,134820,68,71,59,46,70,71,69,80,70,85,87,77,7,7,14,15,14,79
1431,152997,70,66,75,79,67,78,71,71,33,72,65,73,15,12,15,12,11,82
1432,223142,68,73,45,82,45,65,51,65,75,74,72,78,7,6,8,15,12,90
1433,208295,64,69,54,73,66,73,67,69,75,78,76,72,10,16,6,11,7,65
1434,184999,77,72,70,66,76,79,75,74,73,74,76,67,11,8,14,15,6,83
1435,230312,58,62,74,7,70,20,18,66,60,45,23,60,77,74,70,77,75,60
1436,234153,74,77,72,56,77,78,71,70,65,65,65,61,6,14,7,13,11,55
1437,202410,55,65,72,19,74,25,16,58,61,28,44,52,81,72,74,71,77,72
1438,214955,78,79,62,75,67,74,72,70,74,70,92,76,7,7,15,14,16,81
1439,216749,88,86,73,64,69,74,80,90,40,74,74,37,16,14,10,9,11,66
1440,226221,68,74,33,76,56,73,48,62,78,68,80,66,7,10,12,15,8,73
1441,230317,31,33,77,8,76,21,8,42,32,66,23,84,71,77,76,72,77,69
1442,220334,79,78,73,52,74,78,80,79,30,69,74,62,8,7,14,14,10,59
1443,230318,55,50,77,18,77,23,17,71,52,32,42,78,76,77,77,76,74,69
1444,194222,58,67,40,71,53,57,35,53,76,71,83,80,14,12,13,9,10,78
1445,207791,85,86,66,78,63,73,76,75,37,67,85,78,6,11,15,14,8,82
1446,189615,75,76,59,58,72,75,76,77,73,72,82,59,14,7,9,9,12,85
1447,185010,56,50,45,70,61,63,49,63,75,69,74,80,15,13,6,16,12,93
1448,187570,33,41,72,14,72,20,14,47,37,56,44,72,78,72,72,74,77,74
1449,219571,66,61,69,57,73,81,73,67,66,69,75,76,14,9,11,11,8,72
1450,221363,66,65,72,59,74,79,73,71,61,78,84,76,7,12,8,10,14,70
1451,211124,81,83,73,70,72,76,77,79,46,72,62,59,7,12,16,11,9,80
1452,197813,67,72,71,57,76,77,73,65,67,80,79,73,8,8,14,15,11,61
1453,198581,66,73,39,75,55,56,46,53,77,48,66,83,13,11,10,16,14,85
1454,171189,33,40,41,75,57,58,45,56,77,69,72,80,6,14,6,9,11,76
1455,220854,78,77,71,52,74,77,74,69,67,76,83,62,7,14,10,8,16,53
1456,213432,70,74,76,78,58,76,69,74,26,76,72,73,11,11,8,14,15,73
1457,178616,61,63,70,70,75,81,76,68,65,67,71,63,6,15,12,6,7,66
1458,182713,36,49,27,80,52,63,29,49,78,70,63,79,11,10,8,14,10,74
1459,158138,69,68,73,63,75,80,75,76,39,77,68,65,15,12,7,16,15,63
1460,211899,72,77,77,69,60,68,71,68,36,69,80,81,15,7,6,16,16,65
1461,205756,54,56,57,76,64,68,63,60,75,68,64,80,11,14,6,9,9,79
1462,215998,69,73,68,57,76,76,77,74,54,67,85,73,7,8,14,10,12,38
1463,193470,75,74,47,64,73,77,73,68,76,72,74,68,15,10,8,13,11,67
1464,124607,58,52,73,61,81,80,74,58,62,75,65,65,9,7,8,11,16,68
1465,193983,74,78,77,73,67,73,73,71,26,73,75,79,10,14,10,8,11,72
1466,231361,65,66,33,75,46,69,54,40,77,68,65,87,11,6,14,9,6,74
1467,137410,38,45,39,74,49,56,54,42,79,76,49,77,6,8,8,5,10,82
1468,159938,55,58,48,76,58,52,44,49,76,70,62,81,9,14,13,8,10,88
1469,187075,74,71,79,69,69,76,73,74,32,78,76,67,16,15,10,12,6,51
1470,210372,77,76,72,56,75,80,81,78,29,74,69,61,12,6,15,7,15,62
1471,192708,68,74,77,78,76,76,75,74,51,70,71,77,8,8,10,6,10,65
1472,193476,83,77,71,58,74,78,80,92,45,72,73,50,12,16,12,13,7,38
1473,202695,63,65,43,75,61,67,62,62,75,74,76,82,14,8,12,9,7,80
1474,190919,72,72,76,75,69,79,76,86,41,75,74,58,10,8,9,10,14,73
1475,204233,89,86,65,39,70,80,83,92,23,66,66,47,6,6,7,8,9,44
1476,146377,76,77,67,53,70,82,80,76,50,71,73,67,11,6,16,12,6,63
1477,209610,77,74,54,55,68,73,60,78,73,77,88,63,7,7,8,16,6,79
1478,135883,62,67,43,69,69,73,66,58,76,71,72,81,12,6,10,8,12,57
1479,230347,78,79,53,69,70,72,73,83,75,69,86,68,16,15,15,7,7,71
1480,162508,53,55,51,75,56,59,42,51,79,71,75,74,6,16,8,8,15,62
1481,198861,72,70,55,65,71,78,70,78,73,70,81,72,14,12,9,12,15,79
1482,203213,54,57,40,75,48,64,48,50,76,66,60,88,8,13,7,7,8,66
1483,210126,71,75,69,56,78,79,74,81,33,73,80,57,15,10,12,7,10,62
1484,226766,92,87,64,42,66,80,84,93,28,78,70,31,14,14,8,7,15,66
1485,223695,67,66,68,70,67,73,70,64,77,79,81,77,10,14,13,14,15,82
1486,159952,52,63,50,73,61,55,45,38,75,75,68,83,7,15,13,7,11,81
1487,199633,76,75,60,71,69,74,72,72,74,74,81,75,11,6,6,13,7,77
1488,3281,52,54,72,78,73,76,73,55,69,69,60,78,12,6,16,7,16,69
1489,210897,72,76,54,74,53,69,64,68,75,68,74,84,9,14,16,7,7,88
1490,231633,66,60,31,72,50,60,39,49,77,72,74,86,10,7,6,14,9,75
1491,159954,69,68,57,56,72,77,75,78,72,68,88,71,9,9,14,15,8,67
1492,201939,74,75,37,63,65,74,75,60,76,75,75,78,8,9,5,7,11,68
1493,189908,51,51,75,10,54,22,18,48,51,58,31,58,80,75,54,75,81,58
1494,192725,75,77,38,69,67,68,62,67,75,73,79,78,13,13,15,7,15,78
1495,223959,85,75,55,32,74,79,74,85,66,77,85,71,5,5,13,7,9,32
1496,197081,78,80,70,51,74,77,80,85,60,74,72,60,9,10,9,12,14,63
1497,229593,84,84,67,68,74,87,86,81,28,70,72,73,11,5,10,9,12,68
1498,5594,36,38,76,10,77,21,12,31,37,20,26,63,75,76,77,76,77,58
1499,212442,42,48,74,14,66,20,20,50,45,32,34,70,78,74,66,72,79,60
1500,224218,90,89,72,49,66,75,80,78,33,68,66,64,13,12,11,13,10,55
1501,216796,81,75,72,53,73,78,81,79,33,67,73,38,8,6,6,16,14,63
1502,7647,30,34,33,76,44,55,50,30,80,75,34,77,6,12,14,13,10,74
1503,206304,61,63,62,74,70,72,63,60,74,73,89,77,13,9,16,6,12,64
1504,199393,53,63,50,68,60,60,57,62,75,73,72,89,15,16,10,15,6,74
1505,159970,78,81,50,56,71,71,77,72,73,68,91,68,15,14,14,10,9,43
1506,228579,78,80,53,58,71,77,76,75,74,74,74,68,8,9,13,12,14,65
1507,199652,75,71,69,62,76,78,75,76,53,74,74,62,6,6,10,14,10,67
1508,163301,59,60,73,12,83,29,28,69,60,66,30,68,76,73,83,75,73,83
