,ID,name,full_name,club,age,league,nationality,eur_value,eur_wage,eur_release_clause,overall,potential,position,preferred_foot
3508,214355,R. Jérez,Ricardo Jérez,Asociacion Deportivo Cali,31,Colombian Primera A,Guatemala,1900000.0,1000.0,,72,72,gk,Left
3509,234835,Domingos Duarte,Domingos Sousa Menezes Duarte,Grupo Desportivo de Chaves,22,Portuguese Primeira Liga,Portugal,3900000.0,9000.0,,72,80,cb,Right
3510,176211,M. Robak,Marcin Robak,Śląsk Wrocław,34,Polish Ekstraklasa,Poland,1600000.0,7000.0,2200000.0,72,72,st,Right
3511,203604,D. Pavelka,David Pavelka,Kasimpaşa SK,26,Turkish Süper Lig,Czech Republic,3200000.0,10000.0,6700000.0,72,75,mid,Right
3512,160084,I. Bosquedo,Ivan Bosquedo,Unión Española,29,Chilian Primera División,Chile,2400000.0,4000.0,3400000.0,72,72,mid,Left
3513,230484,Adrián Burnabão,Adrián Guto Negrão Bastos,Santos Futebol Clube,33,Campeonato Brasileiro Série A,Brazil,1900000.0,14000.0,3600000.0,72,72,f_mid,Right
3514,116308,R. Fanni,Rod Fanni,Olympique de Marseille,35,French Ligue 1,France,725000.0,13000.0,1400000.0,72,72,cb,Right
3515,202069,J. Fernández,José Luis Fernández,Rosario Central,29,Argentinian Superliga,Argentina,3000000.0,13000.0,4600000.0,72,72,wb,Left
3516,142677,L. Desábato,Leandro Desábato,Estudiantes de La Plata,38,Argentinian Superliga,Argentina,425000.0,8000.0,638000.0,72,72,cb,Left
3517,160085,D. Dueña,Dino Dueña,CD Universidad de Concepción,33,Chilian Primera División,Chile,1300000.0,4000.0,1800000.0,72,72,mid,Right
3518,204886,P. Gouano,Prince Désir Gouano,Amiens SC Football,23,French Ligue 1,France,4200000.0,11000.0,9100000.0,72,81,cb,Right
3519,225878,C. Domínguez,Cecilio Domínguez,Club América,22,Mexican Liga MX,Paraguay,4400000.0,30000.0,8300000.0,72,79,mid,Right
3520,172630,D. Tiendalli,Dwight Tiendalli,Oxford United,31,English League One,Netherlands,2000000.0,8000.0,3600000.0,72,72,wb,Right
3521,199511,W. Lautoa,Wesley Lautoa,Dijon FCO,29,French Ligue 1,New Caledonia,2400000.0,13000.0,4800000.0,72,72,cb,Left
3522,215383,A. Ndour,Abdallah Ndour,RC Strasbourg,23,French Ligue 1,Senegal,3400000.0,13000.0,7000000.0,72,76,cb,Left
3523,215639,Kenedy,Robert Kenedy Nunes do Nascimento,Chelsea,21,English Premier League,Brazil,4800000.0,48000.0,9900000.0,72,81,wb,Left
3524,183895,M. Moralez,Maxi Moralez,New York City Football Club,30,USA Major League Soccer,Argentina,2900000.0,7000.0,4300000.0,72,72,mid,Right
3525,216408,L. Spalvis,Lukas Spalvis,1. FC Kaiserslautern,22,German 2. Bundesliga,Lithuania,4900000.0,11000.0,,72,81,st,Left
3526,224600,G. Čaušić,Goran Čaušić,Arsenal Tula,25,Russian Premier League,Serbia,4100000.0,19000.0,6800000.0,72,77,mid,Right
3527,184664,A. Collin,Aurélien Collin,New York Red Bulls,31,USA Major League Soccer,France,2100000.0,6000.0,3100000.0,72,72,cb,Right
3528,213337,Ismael,Ismael Silva Lima,Terek Grozny,22,Russian Premier League,Brazil,4300000.0,20000.0,7700000.0,72,79,mid,Right
3529,222041,L. Boyé,Lucas Boyé,Torino,21,Italian Serie A,Argentina,5000000.0,24000.0,9500000.0,72,82,wing,Right
3530,222553,S. Griesbeck,Sebastian Griesbeck,1. FC Heidenheim,26,German 2. Bundesliga,Germany,3000000.0,13000.0,4900000.0,72,73,mid,Right
3531,160089,B. Cespeda,Brayan Cespeda,Everton de Viña del Mar,29,Chilian Primera División,Chile,2400000.0,4000.0,3400000.0,72,72,mid,Left
3532,202330,A. Diaby,Abdoulay Diaby,Club Brugge KV,26,Belgian First Division A,Mali,3700000.0,17000.0,5900000.0,72,73,wing,Left
3533,142938,G. Denis,Germán Denis,Club Atlético Lanús,35,Argentinian Superliga,Argentina,1400000.0,10000.0,2100000.0,72,72,st,Right
3534,205659,A. Cragno,Alessio Cragno,Cagliari,23,Italian Serie A,Italy,3800000.0,20000.0,7700000.0,72,82,gk,Right
3535,176475,R. Ovelar,Roberto Ovelar,CPD Junior Barranquilla,31,Colombian Primera A,Paraguay,2800000.0,4000.0,3900000.0,72,72,st,Right
3536,209756,L. Jiménez,Leiton Jiménez,Club Atlas,28,Mexican Liga MX,Colombia,2800000.0,15000.0,5000000.0,72,73,cb,Right
3537,212060,Luciano,Luciano da Rocha Neves,Panathinaikos FC,24,Greek Super League,Brazil,4200000.0,1000.0,9600000.0,72,77,f_mid,Left
3538,223324,N. Çürüksu,Numan Çürüksu,Osmanlıspor,32,Turkish Süper Lig,Turkey,1800000.0,12000.0,3600000.0,72,72,cb,Left
3539,105308,J. Gillet,Jean-François Gillet,Standard de Liège,38,Belgian First Division A,Belgium,210000.0,6000.0,315000.0,72,72,gk,Left
3540,183644,A. Grünwald,Alexander Grünwald,FK Austria Wien,28,Austrian Bundesliga,Austria,3100000.0,17000.0,4600000.0,72,72,mid,Left
3541,193884,S. Clucas,Sam Clucas,Swansea City,26,English Premier League,England,3600000.0,41000.0,7100000.0,72,73,mid,Left
3542,199517,Claiton,Claiton Machado dos Santos,Cremonese,32,Italian Serie B,Brazil,1800000.0,3000.0,2900000.0,72,72,cb,Left
3543,156253,J. Lewis,Joe Lewis,Aberdeen,29,Scottish Premiership,England,2100000.0,5000.0,3700000.0,72,72,gk,Right
3544,199262,Kim Young Wook,Young Wook Kim,Jeonnam Dragons,26,Korean K League Classic,Korea Republic,3300000.0,6000.0,4100000.0,72,72,mid,Right
3545,228702,F. de Jong,Frenkie de Jong,Ajax,20,Holland Eredivisie,Netherlands,5000000.0,7000.0,8000000.0,72,82,mid,Right
3546,215391,I. Seck,Ibrahima Seck,Waasland-Beveren,27,Belgian First Division A,Senegal,2600000.0,9000.0,3800000.0,72,72,mid,Right
3547,183391,G. Ndy Assembe,Guy-Roland Ndy Assembe,AS Nancy Lorraine,31,French Ligue 2,Cameroon,1900000.0,5000.0,3400000.0,72,72,gk,Right
3548,209504,B. Hrgota,Branimir Hrgota,Eintracht Frankfurt,24,German Bundesliga,Sweden,4300000.0,18000.0,8200000.0,72,78,mid,Left
3549,220513,F. Ricci,Federico Ricci,Genoa,23,Italian Serie A,Italy,4600000.0,31000.0,,72,80,wing,Left
3550,225121,Castro,Carlos Castro García,Real Sporting de Gijón,22,Spanish Segunda División,Spain,4300000.0,8000.0,7800000.0,72,78,f_mid,Left
3551,205410,G. Espinoza,Gonzalo Espinoza,Kayserispor,27,Turkish Süper Lig,Chile,3500000.0,11000.0,7300000.0,72,73,mid,Right
3552,160098,R. Labral,R. Nicholas Labral,CD Antofagasta,29,Chilian Primera División,Chile,2400000.0,4000.0,3400000.0,72,72,mid,Right
3553,203619,Nuno Henrique,Nuno Henrique Gonçalves Nogueira,Boavista FC,30,Portuguese Primeira Liga,Portugal,2300000.0,6000.0,4800000.0,72,72,cb,Right
3554,203875,J. Mattheij,Jurgen Mattheij,Excelsior,24,Holland Eredivisie,Netherlands,3300000.0,7000.0,5100000.0,72,75,cb,Right
3555,186979,I. Jiménez,Israel Jiménez,Tigres U.A.N.L.,27,Mexican Liga MX,Mexico,2600000.0,35000.0,4100000.0,72,72,wb,Right
3556,211556,Carlos Hernández,Carlos Hernández Alarcón,Real Oviedo,26,Spanish Segunda División,Spain,3200000.0,7000.0,5400000.0,72,75,cb,Right
3557,160100,A. Pandaña,Agustin Pandaña,Universidad de Chile,33,Chilian Primera División,Chile,1300000.0,9000.0,1800000.0,72,72,wb,Right
3558,167524,J. Torres Nilo,Jorge Torres Nilo,Tigres U.A.N.L.,29,Mexican Liga MX,Mexico,2400000.0,37000.0,3800000.0,72,72,wb,Left
3559,199781,R. Métanire,Romain Métanire,Stade de Reims,27,French Ligue 2,France,2900000.0,7000.0,5400000.0,72,73,wb,Right
3560,210533,João Schmidt,João Felipe Schmidt Urbano,Atalanta,24,Italian Serie A,Brazil,4200000.0,16000.0,8000000.0,72,78,wb,Left
3561,211557,F. Barba,Federico Barba,Real Sporting de Gijón,23,Spanish Segunda División,Italy,3700000.0,7000.0,6700000.0,72,79,cb,Left
3562,214373,A. Silva,Antony Silva,unknown,33,unknown,Paraguay,0.0,0.0,,72,72,gk,Right
3563,158309,Gao Lin,Lin Gao,unknown,31,unknown,China PR,0.0,0.0,,72,72,mid,Right
3564,203622,E. Gorodov,Evgeniy Gorodov,Terek Grozny,31,Russian Premier League,Russia,1900000.0,17000.0,3000000.0,72,72,gk,Right
3565,111206,S. Riether,Sascha Riether,FC Schalke 04,34,German Bundesliga,Germany,875000.0,22000.0,1500000.0,72,72,cb,Right
3566,177766,G. Bong,Gaëtan Bong,Brighton & Hove Albion,29,English Premier League,Cameroon,2400000.0,30000.0,4700000.0,72,72,wb,Left
3567,52326,E. Jakupović,Eldin Jakupović,Leicester City,32,English Premier League,Switzerland,1800000.0,30000.0,3400000.0,72,72,gk,Right
3568,184422,L. Ardente,Luis Ardente,San Martín de San Juan,35,Argentinian Superliga,Argentina,725000.0,4000.0,1100000.0,72,72,gk,Right
3569,197480,I. Saadi,Idriss Saadi,RC Strasbourg,25,French Ligue 1,Algeria,4100000.0,17000.0,8500000.0,72,76,st,Right
3570,139368,J. Shackell,Jason Shackell,Derby County,33,English Championship,England,1300000.0,33000.0,2400000.0,72,72,cb,Left
3571,204904,M. Bauer,Moritz Bauer,Rubin Kazan,25,Russian Premier League,Austria,3300000.0,25000.0,5200000.0,72,76,wb,Right
3572,214376,D. Andrade,Darwin Andrade,Asociacion Deportivo Cali,26,Colombian Primera A,Colombia,3200000.0,3000.0,4700000.0,72,75,wb,Left
3573,172904,L. Tomlin,Lee Tomlin,Cardiff City,28,English Championship,England,3100000.0,21000.0,6000000.0,72,72,mid,Right
3574,201066,D. Kaiser,Dominik Kaiser,RB Leipzig,28,German Bundesliga,Germany,3100000.0,38000.0,5400000.0,72,72,mid,Right
3575,160106,I. Parraz,Ignacio Parraz,Universidad de Chile,29,Chilian Primera División,Chile,3000000.0,10000.0,4300000.0,72,72,mid,Left
3576,227690,D. Stotskiy,Dmitriy Stotskiy,FC Ufa,27,Russian Premier League,Russia,2900000.0,18000.0,4800000.0,72,73,wb,Right
3577,192363,M. Fenger,Mads Fenger,Hammarby IF,26,Swedish Allsvenskan,Denmark,3100000.0,4000.0,4100000.0,72,74,cb,Right
3578,239212,Carlos López,Carlos Daniel López Huesca,Wisła Kraków,27,Polish Ekstraklasa,Spain,3600000.0,7000.0,5200000.0,72,73,f_mid,Right
3579,179820,L. Robles,Luis Robles,New York Red Bulls,33,USA Major League Soccer,United States,1600000.0,5000.0,2400000.0,72,72,gk,Right
3580,178029,O. Hurmacı,Özer Hurmacı,Osmanlıspor,30,Turkish Süper Lig,Turkey,2900000.0,13000.0,5900000.0,72,72,mid,Right
3581,164462,N. Onuoha,Nedum Onuoha,Queens Park Rangers,30,English Championship,England,2300000.0,19000.0,4400000.0,72,72,cb,Right
3582,188270,B. Ecuélé Manga,Bruno Ecuélé Manga,Cardiff City,28,English Championship,Gabon,2500000.0,20000.0,4800000.0,72,72,cb,Right
3583,188782,M. Morrison,Michael Morrison,Birmingham City,29,English Championship,England,2400000.0,20000.0,4600000.0,72,72,cb,Right
3584,188271,F. Ayité,Floyd Ayité,Fulham,28,English Championship,Togo,3200000.0,34000.0,6100000.0,72,72,mid,Right
3585,146288,Vitolo,Víctor Javier Añino Bermúdez,CD Tenerife,33,Spanish Segunda División,Spain,1300000.0,6000.0,2000000.0,72,72,mid,Right
3586,214384,F. Aguilar,Felipe Aguilar,Atletico Nacional Medellin,24,Colombian Primera A,Colombia,4200000.0,4000.0,6700000.0,72,81,cb,Right
3587,198513,Cláudio Ramos,Cláudio Pires de Morais Ramos,Tondela,25,Portuguese Primeira Liga,Portugal,3000000.0,4000.0,6300000.0,72,77,gk,Right
3588,203633,M. Bruno,Massimo Bruno,RSC Anderlecht,23,Belgian First Division A,Belgium,4100000.0,32000.0,,72,76,mid,Right
3589,214129,S. Barreiro,Stiven Barreiro,Club Atlas,23,Mexican Liga MX,Colombia,3900000.0,12000.0,7500000.0,72,80,cb,Right
3590,215665,Filipe Ferreira,Filipe Miguel Neves Ferreira,FC Paços de Ferreira,26,Portuguese Primeira Liga,Portugal,3000000.0,8000.0,6400000.0,72,73,wb,Left
3591,230257,Clayton Fildeiras,Clayton Fábio Fildeiras Cachoeira,Sociedade Esportiva Palmeiras,33,Campeonato Brasileiro Série A,Brazil,1900000.0,23000.0,3600000.0,72,72,mid,Right
3592,168561,E. Soto,Elkin Soto,CD Once Caldas Manizales,36,Colombian Primera A,Colombia,975000.0,1000.0,1300000.0,72,72,mid,Left
3593,170353,Y. Kermorgant,Yann Kermorgant,Reading,35,English Championship,France,1400000.0,20000.0,2700000.0,72,72,st,Right
3594,179569,R. Majewski,Radosław Majewski,Lech Poznań,30,Polish Ekstraklasa,Poland,2900000.0,8000.0,4100000.0,72,72,mid,Right
3595,189553,Lillo,Manuel Castellano Castro,CA Osasuna,28,Spanish Segunda División,Spain,2500000.0,8000.0,3900000.0,72,72,cb,Right
3596,191089,C. Wickham,Connor Wickham,Crystal Palace,24,English Premier League,England,4100000.0,33000.0,8100000.0,72,76,st,Right
3597,200818,Bruno Uvini,Bruno Uvini Bortolança,Al Nassr,26,Saudi Professional League,Brazil,3000000.0,24000.0,5400000.0,72,73,cb,Left
3598,220018,A. Rebić,Ante Rebić,Eintracht Frankfurt,23,German Bundesliga,Croatia,4200000.0,32000.0,,72,77,mid,Right
3599,182130,K. Németh,Krisztián Németh,New England Revolution,28,USA Major League Soccer,Hungary,3200000.0,7000.0,4800000.0,72,72,mid,Right
3600,225139,K. Dolly,Keagan Dolly,Montpellier Hérault SC,24,French Ligue 1,South Africa,4100000.0,16000.0,8400000.0,72,76,mid,Left
3601,163187,R. Lamah,Roland Lamah,FC Dallas,29,USA Major League Soccer,Belgium,3000000.0,7000.0,4600000.0,72,72,mid,Left
3602,230259,Juliano Mascarinhas,Juliano Wagner Mascarinhas Concp.,Botafogo de Futebol e Regatas,33,Campeonato Brasileiro Série A,Brazil,1300000.0,12000.0,2400000.0,72,72,mid,Right
3603,190579,Y. Andreu,Yoann Andreu,Angers SCO,28,French Ligue 1,France,2500000.0,16000.0,4900000.0,72,72,wb,Right
3604,211060,Elsinho,Elson Ferreira de Souza,Kawasaki Frontale,27,Japanese J1 League,Brazil,2600000.0,6000.0,3200000.0,72,72,wb,Right
3605,230516,Paulao Junqueiras,Paulao Paulo Junqueiras Couto,Santos Futebol Clube,29,Campeonato Brasileiro Série A,Brazil,3100000.0,15000.0,5900000.0,72,72,st,Right
3606,229237,M. Akanji,Manuel Akanji,FC Basel,21,Swiss Super League,Switzerland,4700000.0,17000.0,8000000.0,72,83,cb,Right
3607,204406,G. Achilier,Gabriel Achilier,Monarcas Morelia,32,Mexican Liga MX,Ecuador,1800000.0,8000.0,3000000.0,72,72,cb,Right
3608,205686,T. Savanier,Téji Savanier,Nîmes Olympique,25,French Ligue 2,France,3800000.0,4000.0,7000000.0,72,75,mid,Right
3609,142454,Verza,José Antonio García Rabasco,UD Almería,30,Spanish Segunda División,Spain,2300000.0,15000.0,,72,72,mid,Right
3610,219510,E. Ofori,Ebenezer Ofori,VfB Stuttgart,22,German Bundesliga,Ghana,4500000.0,15000.0,9000000.0,72,80,mid,Left
3611,226166,N. Mukiele,Nordi Mukiele,Montpellier Hérault SC,19,French Ligue 1,France,4500000.0,9000.0,9900000.0,72,83,cb,Right
3612,183414,D. Di Gennaro,Davide Di Gennaro,Lazio,29,Italian Serie A,Italy,3000000.0,31000.0,5100000.0,72,72,mid,Left
3613,193910,A. Forshaw,Adam Forshaw,Middlesbrough,25,English Championship,England,3700000.0,13000.0,7400000.0,72,74,mid,Right
3614,215159,W. Camacho,Washington Camacho,Rosario Central,31,Argentinian Superliga,Uruguay,2700000.0,12000.0,4100000.0,72,72,mid,Left
3615,156535,T. Buffel,Thomas Buffel,KRC Genk,36,Belgian First Division A,Belgium,1000000.0,9000.0,1600000.0,72,72,mid,Right
3616,164471,Xisco,Francisco Jimenez Tejada,CA Osasuna,31,Spanish Segunda División,Spain,2800000.0,9000.0,4500000.0,72,72,st,Right
3617,193143,Roderick Miranda,Roderick J. Gonçalves Miranda,Wolverhampton Wanderers,26,English Championship,Portugal,3200000.0,31000.0,6400000.0,72,75,cb,Right
3618,214136,F. Meza,Francisco Meza,Tigres U.A.N.L.,25,Mexican Liga MX,Colombia,3400000.0,34000.0,5700000.0,72,76,cb,Right
3619,224376,Philipe Sampaio,Philipe Sampaio Azevedo,Terek Grozny,22,Russian Premier League,Brazil,3700000.0,18000.0,6700000.0,72,79,cb,Right
3620,229496,Marco Baixinho,Marco João Costa Baixinho,FC Paços de Ferreira,27,Portuguese Primeira Liga,Portugal,2900000.0,8000.0,6400000.0,72,73,cb,Right
3621,214393,D. Banguero,Danovis Banguero,Deportes Tolima,27,Colombian Primera A,Colombia,2900000.0,1000.0,4200000.0,72,73,wb,Left
3622,228729,B. Valdez,Bruno Valdez,Club América,24,Mexican Liga MX,Paraguay,3500000.0,27000.0,6300000.0,72,77,cb,Right
3623,230521,Nilsito Vilela,Nilson Rafael Vilela de Brito,Cruzeiro,29,Campeonato Brasileiro Série A,Brazil,3100000.0,23000.0,5900000.0,72,72,f_mid,Right
3624,199290,A. Khubulov,Arsen Khubulov,FC Anzhi Makhachkala,26,Russian Premier League,Russia,3700000.0,16000.0,6100000.0,72,73,mid,Right
3625,106874,D. Brivio,Davide Brivio,Virtus Entella,29,Italian Serie B,Italy,2400000.0,20000.0,,72,72,wb,Left
3626,202107,A. Morales,Alfredo Morales,FC Ingolstadt 04,27,German 2. Bundesliga,United States,3500000.0,17000.0,5900000.0,72,73,mid,Right
3627,208251,S. Longo,Samuele Longo,CD Tenerife,25,Spanish Segunda División,Italy,4100000.0,39000.0,,72,76,st,Right
3628,160123,B. Dunavante,Bryan Dunavante,Audax Italiano,29,Chilian Primera División,Chile,3000000.0,5000.0,4300000.0,72,72,mid,Right
3629,173179,Torrejón,Marc Torrejón Moya,1. FC Union Berlin,31,German 2. Bundesliga,Spain,2100000.0,20000.0,3400000.0,72,72,cb,Right
3630,221564,N. Leiva,Nahuel Leiva,Real Betis Balompié,20,Spanish Primera División,Spain,4800000.0,16000.0,,72,81,mid,Right
3631,187004,M. Maâzou,Moussa Maâzou,RC Lens,28,French Ligue 2,Niger,3200000.0,8000.0,5800000.0,72,72,mid,Right
3632,230525,João Bruiñeira,João Fabrício Bruiñeira Salvador,São Paulo Futebol Clube,29,Campeonato Brasileiro Série A,Brazil,2100000.0,16000.0,4000000.0,72,72,gk,Right
3633,234621,Assis,Rafael Henrique Assis Cardoso,SC Braga,26,Portuguese Primeira Liga,Brazil,3100000.0,8000.0,6500000.0,72,74,mid,Right
3634,177533,Manuel da Costa,Manuel Marouan da Costa Senoussi,İstanbul Başakşehir FK,31,Turkish Süper Lig,Morocco,2100000.0,16000.0,4000000.0,72,72,cb,Right
3635,224126,Crislan,Crislan da Silva de Souza,Vegalta Sendai,25,Japanese J1 League,Brazil,4100000.0,9000.0,,72,76,st,Left
3636,234622,G. Fofana,Guessouma Fofana,Amiens SC Football,24,French Ligue 1,France,3600000.0,11000.0,8000000.0,72,78,mid,Right
3637,211327,M. Goicoechea,Mauro Goicoechea,Toulouse FC,29,French Ligue 1,Uruguay,2100000.0,16000.0,4200000.0,72,72,gk,Right
3638,222079,J. Onomah,Josh Onomah,Aston Villa,20,English Championship,England,7000000.0,39000.0,,72,86,mid,Right
3639,177279,R. Jenssen,Ruben Yttergård Jenssen,FC Groningen,29,Holland Eredivisie,Norway,3000000.0,10000.0,4500000.0,72,72,mid,Left
3640,221312,A. Pérez,Alexis Pérez,Querétaro,23,Mexican Liga MX,Colombia,3700000.0,7000.0,7100000.0,72,79,cb,Left
3641,181120,Chong Te Se,Te Se Chong,Shimizu S-Pulse,33,Japanese J1 League,Korea DPR,2000000.0,4000.0,2400000.0,72,72,st,Right
3642,200065,A. Nukan,Atınç Nukan,Beşiktaş JK,23,Turkish Süper Lig,Turkey,3700000.0,28000.0,,72,79,cb,Left
3643,202113,M. Odubajo,Moses Odubajo,Hull City,23,English Championship,England,3700000.0,7000.0,7700000.0,72,79,wb,Right
3644,221313,E. Arango,Estéfano Arango,Alianza Petrolera,23,Colombian Primera A,Colombia,4300000.0,1000.0,6600000.0,72,78,mid,Right
3645,160129,R. Casirón,Reinaldo Casirón,Club de Deportes Temuco,33,Chilian Primera División,Chile,1900000.0,3000.0,2600000.0,72,72,f_mid,Right
3646,177537,N. Bertolo,Nicolás Bertolo,Banfield,31,Argentinian Superliga,Argentina,2700000.0,15000.0,,72,72,mid,Right
3647,190593,D. Aleksić,Danijel Aleksić,FC St. Gallen,26,Swiss Super League,Serbia,3800000.0,12000.0,5700000.0,72,74,mid,Left
3648,228738,J. Murillo,Jhon Murillo,Kasimpaşa SK,21,Turkish Süper Lig,Venezuela,4800000.0,8000.0,,72,81,mid,Right
3649,160131,F. Lecarnado,Francisco Lecarnado,CD Palestino,33,Chilian Primera División,Chile,1900000.0,4000.0,2600000.0,72,72,mid,Right
3650,208260,D. Kourmpelis,Dimitrios Kourmpelis,Panathinaikos FC,23,Greek Super League,Greece,3500000.0,1000.0,8000000.0,72,77,cb,Right
3651,229764,Córdoba,Iñigo Córdoba Kerejeta,Athletic Club de Bilbao,20,Spanish Primera División,Spain,5000000.0,14000.0,11500000.0,72,82,mid,Left
3652,190852,C. McManaman,Callum McManaman,Sunderland,26,English Championship,England,3700000.0,8000.0,7200000.0,72,73,mid,Right
3653,3974,Moreira,José Filipe da Silva Moreira,Estoril Praia,35,Portuguese Primeira Liga,Portugal,725000.0,4000.0,1500000.0,72,72,gk,Right
3654,230278,Carleto Costinha,Carleto Adilson Costinha Caldeira,Clube Atlético Paranaense,25,Campeonato Brasileiro Série A,Brazil,3400000.0,11000.0,6400000.0,72,72,mid,Right
3655,178566,J. García,Javier García,Racing Club de Avellaneda,30,Argentinian Superliga,Argentina,2000000.0,10000.0,3000000.0,72,72,gk,Right
3656,188038,O. Čelůstka,Ondřej Čelůstka,Antalyaspor,28,Turkish Süper Lig,Czech Republic,2500000.0,13000.0,4900000.0,72,72,cb,Right
3657,135303,Rodolfo,Rodolfo Dantas Bispo,Terek Grozny,34,Russian Premier League,Brazil,950000.0,21000.0,1500000.0,72,72,cb,Left
3658,158088,P. Álvarez,Pablo Álvarez,Club Atlético Huracán,33,Argentinian Superliga,Argentina,1200000.0,9000.0,1800000.0,72,72,cb,Right
3659,179592,G. Boyd,George Boyd,Sheffield Wednesday,31,English Championship,Scotland,2700000.0,36000.0,5200000.0,72,72,mid,Left
3660,200073,M. Kosanović,Miloš Kosanović,Göztepe,27,Turkish Süper Lig,Serbia,3000000.0,11000.0,,72,74,cb,Left
3661,209289,K. Rodrigues,Kevin Rodrigues,Real Sociedad,23,Spanish Primera División,Portugal,3700000.0,15000.0,8500000.0,72,79,wb,Left
3662,163209,S. Naismith,Steven Naismith,Norwich City,30,English Championship,Scotland,2900000.0,25000.0,5600000.0,72,72,mid,Right
3663,230281,Mauro Riboas,Mauro Guilherme Ribeiro Rangel,Sociedade Esportiva Palmeiras,25,Campeonato Brasileiro Série A,Brazil,3400000.0,22000.0,6400000.0,72,72,f_mid,Right
3664,172425,S. Bamba,Souleymane Bamba,Cardiff City,32,English Championship,Ivory Coast,1800000.0,19000.0,3400000.0,72,72,cb,Right
3665,105866,C. Bovo,Cesare Bovo,Pescara,34,Italian Serie B,Italy,950000.0,4000.0,1500000.0,72,72,cb,Right
3666,199563,B. Balaj,Bekim Balaj,Terek Grozny,26,Russian Premier League,Albania,3900000.0,25000.0,6600000.0,72,75,st,Right
